tconst	averageRating	numVotes
tt0002546	7.9	30
tt0002547	6.3	16
tt0002550	5.3	56
tt0002553	6.4	1016
tt0002555	4.4	51
tt0002556	5.5	30
tt0002562	5	27
tt0002564	5.6	12
tt0002569	5.3	272
tt0002574	6.2	35
tt0002576	4.8	63
tt0002582	9.1	19
tt0002586	5.2	33
tt0002588	6	53
tt0002591	6.2	10
tt0002592	6.6	32
tt0002593	6	14
tt0002601	4.7	91
tt0002603	5.2	61
tt0002605	5.5	48
tt0002606	8.2	15
tt0002610	4.8	156
tt0002619	7.4	13
tt0002621	5	94
tt0002628	5.5	125
tt0002637	7.5	20
tt0002639	6.1	217
tt0002642	5.2	10
tt0002646	6.5	509
tt0002647	5.9	17
tt0002656	5.3	53
tt0002658	4.2	75
tt0002659	5.3	862
tt0002663	6	431
tt0002669	6.6	41
tt0002677	6	16
tt0002678	5.9	21
tt0002687	7.9	12
tt0002702	5.3	59
tt0002718	4.2	47
tt0002719	5.3	144
tt0002726	5.5	11
tt0002736	6.5	26
tt0002739	2.6	12
tt0002745	4.4	38
tt0002753	5.3	23
tt0002755	4.6	46
tt0002758	5.6	22
tt0002759	6.3	41
tt0002761	4.8	40
tt0002767	5.6	71
tt0002784	5	56
tt0002785	5.5	10
tt0002795	6	632
tt0002796	5.8	21
tt0002797	5	19
tt0002801	5.4	31
tt0002813	5.1	450
tt0002815	4.1	31
tt0002816	5.9	130
tt0002820	7.3	12
tt0002822	4.1	56
tt0002829	5.4	31
tt0002832	6.8	26
tt0002844	6.9	2608
tt0002847	5.5	37
tt0002848	4.8	43
tt0002850	6	37
tt0002851	5.3	454
tt0002853	4.5	53
tt0002863	6.2	68
tt0002867	5.4	144
tt0002885	5.9	113
tt0002893	6	16
tt0002894	7.2	19
tt0002897	5.8	66
tt0002898	6.8	184
tt0002902	5.2	39
tt0002910	6	96
tt0002917	5.6	47
tt0002919	4.9	100
tt0002921	4.2	25
tt0002922	4.9	84
tt0002954	5.4	18
tt0002956	4.9	79
tt0002968	6.8	13
tt0002973	5.7	28
tt0002983	6	573
tt0002985	6.1	378
tt0002990	5.5	186
tt0002996	3.5	37
tt0002999	5.5	38
tt0003001	5.5	30
tt0003002	5.7	26
tt0003006	5.6	27
tt0003014	7	1508
tt0003015	4.6	76
tt0003016	5.6	124
tt0003022	5.5	108
tt0003035	6.8	18
tt0003037	6.9	1770
tt0003044	5.4	19
tt0003046	6.7	56
tt0003054	5.8	42
tt0003059	5.5	46
tt0003065	5.5	89
tt0003073	5.3	87
tt0003075	6.1	49
tt0003078	7.1	34
tt0003083	4.8	26
tt0003091	5.9	29
tt0003093	6.6	20
tt0003102	6.1	163
tt0003103	5.4	11
tt0003104	5.7	349
tt0003106	5.3	137
tt0003108	4.3	13
tt0003112	6.4	24
tt0003119	5.6	19
tt0003131	6.6	199
tt0003132	7.6	6
tt0003133	5.6	23
tt0003138	2.1	16
tt0003150	7.2	17
tt0003156	6.4	19
tt0003158	7	21
tt0003159	5.8	56
tt0003164	4.8	6
tt0003165	6.9	1409
tt0003167	5.7	301
tt0003170	6.4	887
tt0003177	4.8	172
tt0003206	6.2	14
tt0003207	5.7	16
tt0003208	4.1	14
tt0003212	4.8	34
tt0003214	6.1	345
tt0003215	7.3	19
tt0003226	5.7	16
tt0003228	5.8	17
tt0003235	5.1	40
tt0003238	5.3	155
tt0003241	5	21
tt0003242	8.5	18
tt0003249	6.8	27
tt0003265	4.8	107
tt0003278	7.1	20
tt0003288	6.3	30
tt0003301	6	52
tt0003309	4.2	35
tt0003310	5.3	76
tt0003311	5.9	454
tt0003316	6.7	21
tt0003317	7.7	17
tt0003323	6.7	37
tt0003324	6.3	27
tt0003330	6.2	128
tt0003337	5.6	59
tt0003345	6.1	24
tt0003351	4.4	16
tt0003355	5.6	28
tt0003360	5.4	113
tt0003362	6	29
tt0003365	5	24
tt0003370	6.1	61
tt0003379	3.3	16
tt0003386	7.6	17
tt0003388	4	12
tt0003399	5	329
tt0003401	5.2	37
tt0003410	7.4	13
tt0003417	5.1	72
tt0003419	6.4	2530
tt0003424	7.4	2379
tt0003427	6.1	51
tt0003431	5.6	16
tt0003436	5.5	108
tt0003438	5.7	34
tt0003441	6	19
tt0003442	5.5	29
tt0003451	5.9	22
tt0003454	6.6	17
tt0003456	7.2	13
tt0003460	6.3	75
tt0003468	4.9	44
tt0003471	5.9	759
tt0003484	7.6	11
tt0003489	6.1	644
tt0003497	5.7	33
tt0003499	6.8	28
tt0003500	6.8	11
tt0003502	5.1	40
tt0003508	5.7	20
tt0003512	5	203
tt0003516	5.1	65
tt0003520	5	15
tt0003526	5.9	59
tt0003536	4.7	18
tt0003540	5.7	57
tt0003545	5.2	29
tt0003552	6.6	16
tt0003565	6.3	51
tt0003578	6.7	20
tt0003582	5.4	10
tt0003584	6.7	28
tt0003585	7.2	27
tt0003587	5.3	41
tt0003588	5.4	32
tt0003589	6.1	46
tt0003590	6.5	14
tt0003591	4.9	23
tt0003595	4.5	28
tt0003596	6.1	71
tt0003598	4.6	20
tt0003599	6.4	27
tt0003600	6.4	22
tt0003605	6.4	17
tt0003608	4.1	11
tt0003609	5.1	15
tt0003615	5.7	146
tt0003616	5.6	21
tt0003617	3.3	22
tt0003618	7.4	34
tt0003625	5.2	26
tt0003630	4.3	33
tt0003632	6	21
tt0003634	6	18
tt0003637	6.2	504
tt0003638	7.3	15
tt0003641	5.6	34
tt0003643	6.4	1502
tt0003649	6.4	14
tt0003651	6.4	13
tt0003657	6.5	266
tt0003660	4.6	9
tt0003662	6.1	951
tt0003665	6	104
tt0003668	5.9	25
tt0003670	6.6	36
tt0003675	6.5	23
tt0003679	5.4	1827
tt0003686	6.8	17
tt0003692	6.7	18
tt0003698	6.1	58
tt0003699	5.2	40
tt0003724	5.6	40
tt0003731	5.1	24
tt0003733	4.7	1313
tt0003734	5.3	297
tt0003735	5.1	39
tt0003740	7.1	4120
tt0003743	5	51
tt0003747	6.4	17
tt0003748	8.1	19
tt0003750	5.6	27
tt0003751	5.5	50
tt0003752	5.6	16
tt0003755	6.8	10
tt0003758	5.7	1552
tt0003760	5.6	1178
tt0003768	3.6	20
tt0003771	7.8	15
tt0003772	6	1110
tt0003774	6.2	18
tt0003777	5.2	39
tt0003784	5.3	34
tt0003803	6.3	53
tt0003804	6	22
tt0003805	5.3	1496
tt0003812	7.8	15
tt0003813	5	95
tt0003815	5.2	18
tt0003816	6.3	48
tt0003817	2.4	22
tt0003819	7.6	20
tt0003823	6.9	53
tt0003828	5.7	37
tt0003838	5.9	46
tt0003839	6.5	419
tt0003854	4	30
tt0003855	6.4	108
tt0003860	5.1	108
tt0003863	5.9	1211
tt0003869	4.9	29
tt0003870	5.3	18
tt0003871	5.7	19
tt0003876	5.9	104
tt0003883	7.2	481
tt0003884	6.3	120
tt0003886	6.2	29
tt0003890	5.6	56
tt0003897	6.2	106
tt0003901	6.4	12
tt0003923	5.2	1227
tt0003930	6.8	1488
tt0003932	6.6	17
tt0003934	5.4	1132
tt0003942	5.3	20
tt0003943	5.2	89
tt0003948	5.2	36
tt0003949	5.3	212
tt0003952	6.7	1255
tt0003953	6.2	12
tt0003960	6.1	34
tt0003961	5.6	1783
tt0003965	6.6	24
tt0003969	5.2	269
tt0003972	5.1	30
tt0003973	5.8	317
tt0003978	4.4	18
tt0003980	5.6	28
tt0003982	5	28
tt0003987	7.4	15
tt0003996	6.1	21
tt0003998	5.1	56
tt0004002	6.3	46
tt0004003	6.4	11
tt0004007	5.6	986
tt0004008	7.1	3798
tt0004011	5.5	1045
tt0004013	4.8	47
tt0004016	4.6	13
tt0004022	6.3	74
tt0004026	6.7	1280
tt0004027	6.2	31
tt0004028	4.4	35
tt0004030	8.8	20
tt0004038	6.2	20
tt0004039	5.5	144
tt0004047	6.9	14
tt0004052	6.9	123
tt0004057	6.7	21
tt0004060	5.1	127
tt0004064	5.2	30
tt0004065	5.4	77
tt0004066	6.8	718
tt0004091	5	1272
tt0004099	5.3	550
tt0004100	5.9	1196
tt0004101	5.9	1439
tt0004102	5.3	1105
tt0004104	7.1	13
tt0004108	6.2	1025
tt0004121	5.6	166
tt0004125	2.7	19
tt0004134	6.5	751
tt0004146	8.5	23
tt0004150	5.8	562
tt0004154	6.9	15
tt0004155	6.1	15
tt0004164	3.6	58
tt0004167	7.9	22
tt0004168	5.4	22
tt0004176	6.2	12
tt0004179	4.9	56
tt0004181	6.2	1493
tt0004182	6.8	70
tt0004189	5.7	3429
tt0004193	4.9	56
tt0004194	5.7	1543
tt0004196	5.7	55
tt0004199	3.8	32
tt0004205	6.5	21
tt0004207	5.2	26
tt0004208	5.3	30
tt0004209	6.6	167
tt0004210	5.6	1696
tt0004212	5.6	234
tt0004219	5.3	13
tt0004223	6.1	78
tt0004229	8.2	11
tt0004235	5.4	39
tt0004238	5.4	19
tt0004243	5	72
tt0004248	5.4	13
tt0004249	3.7	23
tt0004253	6.4	18
tt0004257	5	17
tt0004260	9	18
tt0004268	5.2	36
tt0004272	6.7	28
tt0004277	5.6	1069
tt0004279	5.6	472
tt0004280	5.4	1096
tt0004282	5.6	1444
tt0004284	5.6	2078
tt0004286	5.2	368
tt0004288	5.5	2381
tt0004291	6.6	16
tt0004294	6.6	25
tt0004295	8.2	42
tt0004301	6	15
tt0004302	5.4	18
tt0004303	4.7	20
tt0004307	5.8	28
tt0004311	5.9	1581
tt0004313	5.7	26
tt0004314	5.4	20
tt0004316	5.8	31
tt0004319	4.9	53
tt0004323	6.1	16
tt0004325	5.8	37
tt0004328	5	46
tt0004336	5.7	43
tt0004345	4.4	14
tt0004363	7.4	20
tt0004367	6.4	26
tt0004369	5.9	36
tt0004371	6.7	19
tt0004374	4.3	33
tt0004381	2.1	23
tt0004382	6.2	25
tt0004384	5	26
tt0004387	6	48
tt0004390	5.7	140
tt0004391	5.5	67
tt0004393	6	130
tt0004395	6.1	1242
tt0004398	1.4	21
tt0004399	6.5	24
tt0004403	6.8	27
tt0004408	5.5	127
tt0004413	6.3	532
tt0004415	5.8	23
tt0004426	6.5	16
tt0004431	7	16
tt0004434	5.8	21
tt0004438	5.2	15
tt0004442	5.1	76
tt0004457	5.4	601
tt0004465	6.3	1102
tt0004475	6	37
tt0004496	7	17
tt0004499	5.6	988
tt0004509	3.5	19
tt0004518	5	1290
tt0004524	8.8	13
tt0004525	5.7	67
tt0004526	4.2	21
tt0004532	5.4	21
tt0004536	5.2	36
tt0004537	5.7	41
tt0004545	3.2	48
tt0004546	6.2	1847
tt0004555	5.9	79
tt0004558	6.2	32
tt0004562	5.2	42
tt0004571	5.7	29
tt0004573	5.1	19
tt0004593	5.9	74
tt0004600	6.8	38
tt0004630	5.8	116
tt0004633	7.4	17
tt0004635	5.6	1082
tt0004637	5.3	1073
tt0004643	5	23
tt0004646	5.5	29
tt0004651	6.4	24
tt0004662	5.3	43
tt0004670	5.1	1449
tt0004674	6.8	41
tt0004681	6	285
tt0004690	5.7	20
tt0004691	5.2	62
tt0004693	5.4	1208
tt0004696	5.4	18
tt0004707	6.2	3795
tt0004708	6.7	9
tt0004712	6.2	259
tt0004727	2.4	27
tt0004728	4.2	36
tt0004730	7.9	191
tt0004736	5.6	1499
tt0004740	5.1	33
tt0004743	5.6	204
tt0004757	7	23
tt0004766	5.6	271
tt0004779	7	12
tt0004783	6	27
tt0004786	5.9	14
tt0004792	6.3	28
tt0004821	8.7	9
tt0004825	6.4	364
tt0004832	5.5	53
tt0004836	5.1	122
tt0004837	6.7	30
tt0004838	5.9	216
tt0004846	5.2	38
tt0004847	4.1	32
tt0004849	6.4	105
tt0004853	7.8	21
tt0004866	4.8	26
tt0004869	4	32
tt0004870	5.3	103
tt0004872	6.6	292
tt0004873	6.1	850
tt0004875	4.8	12
tt0004883	4.4	16
tt0004887	4.8	55
tt0004888	5.2	65
tt0004889	5.5	51
tt0004891	6	17
tt0004897	4	24
tt0004905	5.3	53
tt0004907	7	41
tt0004908	5.8	31
tt0004911	5.7	15
tt0004913	5.3	15
tt0004920	8.2	11
tt0004923	6.9	14
tt0004924	5.2	13
tt0004929	4.9	22
tt0004936	6.6	2308
tt0004938	5.2	12
tt0004942	4.3	21
tt0004961	6.5	26
tt0004962	8	13
tt0004968	4.3	28
tt0004971	5.4	160
tt0004972	6.1	27180
tt0004974	4.2	31
tt0004979	4.6	18
tt0004991	6.4	33
tt0004992	7.5	18
tt0005003	6.6	14
tt0005005	6.5	34
tt0005007	7.8	12
tt0005026	5.6	60
tt0005034	7	20
tt0005040	6.6	12
tt0005041	6.5	67
tt0005044	5.8	1941
tt0005046	7	14
tt0005047	5.2	58
tt0005049	6.5	23
tt0005050	5.4	20
tt0005053	6.3	31
tt0005054	7.9	30
tt0005056	5.4	19
tt0005059	6.4	173
tt0005060	6.3	1129
tt0005061	4.2	51
tt0005062	5.1	22
tt0005064	5.5	17
tt0005068	5.2	45
tt0005074	6.7	2875
tt0005076	6.5	80
tt0005077	6	1964
tt0005078	6.5	2921
tt0005082	5.1	27
tt0005084	6.1	136
tt0005087	5	31
tt0005095	7.8	15
tt0005098	4.5	18
tt0005099	4.5	12
tt0005108	4.6	44
tt0005114	4.9	112
tt0005124	6.5	14
tt0005147	5.2	142
tt0005149	6	343
tt0005160	5.4	36
tt0005161	5.7	26
tt0005163	6	35
tt0005172	6.3	33
tt0005179	5.7	68
tt0005180	7.3	27
tt0005190	7.6	27
tt0005192	6.2	24
tt0005193	8.3	20
tt0005195	5.5	27
tt0005196	7.8	49
tt0005198	6.1	422
tt0005199	5.4	109
tt0005200	6.5	49
tt0005204	5.8	122
tt0005205	5.2	147
tt0005208	7	15
tt0005209	5.5	47
tt0005211	4.2	29
tt0005214	5.2	156
tt0005220	5.7	187
tt0005221	2.2	12
tt0005228	5.9	27
tt0005231	3.3	48
tt0005232	6.9	24
tt0005235	4.9	18
tt0005246	6.3	129
tt0005250	5.4	22
tt0005295	7.2	14
tt0005298	6.8	16
tt0005302	6.4	376
tt0005309	5.7	271
tt0005310	5.6	325
tt0005311	6.7	19
tt0005312	5.6	242
tt0005313	6	281
tt0005314	5.7	329
tt0005315	6.1	273
tt0005316	6.1	112
tt0005317	6.2	465
tt0005328	4.7	18
tt0005330	7.2	14
tt0005332	5.2	8
tt0005334	5.5	10
tt0005335	8.8	15
tt0005336	5.4	517
tt0005339	5.7	1099
tt0005352	5.4	23
tt0005353	7.1	44
tt0005354	5.6	183
tt0005363	6.7	23
tt0005367	5.6	15
tt0005368	5.4	22
tt0005377	5.5	24
tt0005381	5.5	99
tt0005384	6.3	33
tt0005386	5.8	23
tt0005392	6.8	20
tt0005393	5.3	82
tt0005395	5.8	11
tt0005402	6.6	275
tt0005405	6.1	22
tt0005411	1.8	23
tt0005414	6.5	344
tt0005415	4.5	10
tt0005416	5.5	27
tt0005419	7.4	14
tt0005423	6.6	13
tt0005431	6.7	23
tt0005434	4.9	16
tt0005435	4.5	23
tt0005436	5.2	139
tt0005437	5.1	62
tt0005443	5.1	89
tt0005444	5.2	112
tt0005446	6.4	46
tt0005458	7.5	19
tt0005460	5.5	76
tt0005475	4.7	106
tt0005481	5	16
tt0005482	5.2	35
tt0005487	6.8	14
tt0005488	6.1	17
tt0005489	6	2102
tt0005490	6.7	21
tt0005496	7.1	15
tt0005498	5.6	16
tt0005502	6.8	27
tt0005505	6.8	11
tt0005513	4.5	41
tt0005514	3.8	44
tt0005522	5.4	65
tt0005529	6.7	440
tt0005530	6.2	11
tt0005535	7.4	46
tt0005542	5.6	1812
tt0005545	6.7	31
tt0005547	5.5	14
tt0005551	7.3	40
tt0005553	4.2	28
tt0005554	8	19
tt0005556	8.3	24
tt0005557	6.6	490
tt0005561	7.7	20
tt0005562	4.5	36
tt0005565	5.4	11
tt0005566	6.1	16
tt0005571	5.9	1489
tt0005574	6.9	33
tt0005579	6.1	34
tt0005581	6	15
tt0005582	6.3	18
tt0005586	6.4	38
tt0005589	6.6	33
tt0005590	6.1	92
tt0005591	6.6	9
tt0005592	6.6	27
tt0005594	7.4	15
tt0005600	5.6	64
tt0005604	5.4	22
tt0005607	7	15
tt0005613	6.6	21
tt0005615	6.2	67
tt0005621	6.7	58
tt0005622	6.5	222
tt0005624	5.6	18
tt0005642	6.4	6
tt0005644	7.2	18
tt0005647	6.5	13
tt0005654	5.2	171
tt0005656	5.8	61
tt0005660	5.3	168
tt0005661	6	137
tt0005663	6.2	20
tt0005664	6.3	38
tt0005667	1.9	26
tt0005674	5.7	52
tt0005675	5.3	137
tt0005676	6.1	308
tt0005677	5.8	269
tt0005678	5.8	270
tt0005679	5.2	249
tt0005680	5.9	222
tt0005682	5.3	98
tt0005683	5.8	57
tt0005685	4.6	20
tt0005700	5.9	38
tt0005703	5.3	102
tt0005716	6.2	15
tt0005719	5.6	218
tt0005727	6.4	12
tt0005731	6.1	47
tt0005733	6.6	22
tt0005739	6.6	38
tt0005746	5	22
tt0005747	6	15
tt0005752	7.5	20
tt0005753	4.9	174
tt0005756	7	26
tt0005758	7.6	21
tt0005770	5.4	18
tt0005771	6	35
tt0005772	4.3	29
tt0005774	5.6	26
tt0005780	7.1	18
tt0005785	5	16
tt0005793	5.6	16
tt0005802	2.2	29
tt0005806	4.6	11
tt0005808	5.6	36
tt0005809	6.8	327
tt0005810	5.9	1943
tt0005811	6.4	16
tt0005812	6.4	2499
tt0005823	6.1	50
tt0005824	6	17
tt0005831	6.7	26
tt0005832	5.6	87
tt0005838	4.5	63
tt0005845	5.9	39
tt0005847	5	14
tt0005864	5.5	220
tt0005869	4.6	15
tt0005871	6.6	31
tt0005875	6	57
tt0005878	5.4	34
tt0005879	6.1	34
tt0005884	5.3	18
tt0005891	4.8	134
tt0005898	7.6	10
tt0005901	5.8	21
tt0005903	7.4	8
tt0005905	6.7	31
tt0005910	5.6	1266
tt0005915	6.5	65
tt0005916	6.8	1070
tt0005920	7.8	17
tt0005921	7.4	15
tt0005928	5.5	31
tt0005930	5.3	27
tt0005931	6.4	61
tt0005938	5.4	17
tt0005939	5.3	34
tt0005945	6.8	80
tt0005951	6.7	919
tt0005955	5.3	137
tt0005956	8.5	15
tt0005960	6.8	1487
tt0005962	5.8	52
tt0005974	7	29
tt0005978	4.7	28
tt0005979	7	20
tt0005984	7	19
tt0005987	5.7	26
tt0005992	6.3	35
tt0005994	8.4	15
tt0005997	5.8	25
tt0005998	5.3	32
tt0005999	4.8	28
tt0006007	6.3	19
tt0006008	5.8	44
tt0006013	6.2	10
tt0006026	5.4	80
tt0006032	6.1	1758
tt0006036	5.6	24
tt0006041	5.9	18
tt0006043	5.8	17
tt0006047	5.5	16
tt0006059	5.9	19
tt0006062	5.2	29
tt0006063	4.7	27
tt0006075	6.2	19
tt0006079	6	14
tt0006088	5.5	21
tt0006101	7.2	35
tt0006102	5.3	72
tt0006106	5	8
tt0006108	7.9	12
tt0006115	5.3	201
tt0006119	6.9	32
tt0006128	5.9	20
tt0006134	5.8	33
tt0006140	5.8	24
tt0006142	7.2	12
tt0006144	3.3	37
tt0006145	5.3	259
tt0006150	5.2	62
tt0006157	4.1	40
tt0006158	5.3	12
tt0006160	6	53
tt0006171	6.8	12
tt0006177	6.9	3860
tt0006182	5.7	141
tt0006190	4.4	17
tt0006194	5.6	18
tt0006201	2.7	29
tt0006202	5	19
tt0006204	6.3	26
tt0006206	7.3	5626
tt0006210	5.7	23
tt0006213	2.6	32
tt0006215	5.2	64
tt0006217	6.8	25
tt0006229	4.9	17
tt0006238	7	42
tt0006241	7.7	26
tt0006243	5.7	26
tt0006250	4.8	14
tt0006258	5.8	49
tt0006262	6	111
tt0006276	6.3	42
tt0006279	2.5	28
tt0006280	2.2	25
tt0006283	6.4	36
tt0006291	7.2	31
tt0006293	5.4	53
tt0006296	5.6	182
tt0006299	8.2	23
tt0006309	6.4	2018
tt0006313	6.2	1871
tt0006318	5.2	22
tt0006322	6.1	13
tt0006327	5.8	228
tt0006331	6	15
tt0006332	5.4	12
tt0006333	6.1	2102
tt0006339	4.8	48
tt0006343	5	29
tt0006345	4.5	10
tt0006349	5.9	413
tt0006350	4.5	30
tt0006354	5.2	62
tt0006357	6.1	133
tt0006358	7.5	22
tt0006359	6.1	94
tt0006363	6	27
tt0006371	6.2	29
tt0006373	7.8	33
tt0006375	6.1	64
tt0006385	6.7	22
tt0006386	6.4	44
tt0006394	5.4	13
tt0006397	5.7	66
tt0006399	5.6	105
tt0006402	6.4	19
tt0006405	6.6	476
tt0006407	5.6	15
tt0006409	7.2	78
tt0006412	6.6	12
tt0006413	5.9	20
tt0006414	6.9	3130
tt0006417	5.7	32
tt0006419	3.8	18
tt0006426	5.3	56
tt0006434	5.2	28
tt0006436	6	20
tt0006437	7.6	31
tt0006441	3.1	17
tt0006444	5.3	72
tt0006446	5.4	69
tt0006449	5.4	154
tt0006450	6	11
tt0006451	5.8	70
tt0006452	5	14
tt0006453	4.6	41
tt0006454	5.5	43
tt0006455	5.6	68
tt0006456	7.1	33
tt0006457	5.9	40
tt0006463	8.4	19
tt0006467	7.2	16
tt0006481	6	86
tt0006482	6.1	149
tt0006484	4.1	11
tt0006487	5.2	29
tt0006489	5.6	34
tt0006493	4.5	9
tt0006494	5.9	204
tt0006495	6.4	15
tt0006502	5	12
tt0006503	6.4	12
tt0006505	7.2	24
tt0006508	6.9	51
tt0006509	5.3	605
tt0006511	6.2	86
tt0006517	5.9	437
tt0006547	7.8	98
tt0006548	6.6	2561
tt0006552	4.8	28
tt0006554	6.3	28
tt0006557	6.2	31
tt0006562	5.7	204
tt0006564	5.3	84
tt0006566	4.6	14
tt0006567	7	13
tt0006568	6.7	71
tt0006570	6.7	23
tt0006571	6.4	13
tt0006580	5.4	18
tt0006583	6	14
tt0006586	7.5	14
tt0006588	7	18
tt0006589	6.4	195
tt0006592	6	83
tt0006593	4.9	89
tt0006598	6	16
tt0006600	3.6	30
tt0006601	5.6	33
tt0006603	6	15
tt0006604	5.4	13
tt0006605	6.4	26
tt0006611	5.1	14
tt0006614	6.4	280
tt0006617	6.1	278
tt0006621	5.6	49
tt0006623	5.8	11
tt0006626	6	14
tt0006627	4.2	14
tt0006631	6.2	22
tt0006634	5.4	8
tt0006636	4.2	8
tt0006637	7.4	21
tt0006638	6.1	20
tt0006641	5.7	18
tt0006642	6	10
tt0006645	4.5	24
tt0006653	6.5	32
tt0006664	5.2	108
tt0006666	5.4	43
tt0006668	6.7	502
tt0006670	6.7	14
tt0006671	5.6	19
tt0006673	3.5	29
tt0006679	5.2	39
tt0006683	5	9
tt0006684	6.5	2984
tt0006688	6.4	223
tt0006689	6.6	2795
tt0006692	5	39
tt0006696	7	13
tt0006698	6.2	9
tt0006699	5.9	24
tt0006703	5.9	68
tt0006706	5.7	41
tt0006707	4.5	17
tt0006713	6	57
tt0006714	4.5	18
tt0006715	6	9
tt0006716	5.2	18
tt0006726	6.2	41
tt0006731	5.8	670
tt0006736	6.6	301
tt0006738	6.6	20
tt0006745	6.4	543
tt0006751	5.8	82
tt0006753	6.7	239
tt0006755	5.8	17
tt0006761	5.9	96
tt0006764	6.4	325
tt0006766	7.6	18
tt0006770	6	21
tt0006773	6	46
tt0006780	6.7	1122
tt0006782	4.6	92
tt0006796	5.3	37
tt0006801	5.3	207
tt0006803	6.5	25
tt0006809	5.9	195
tt0006813	7	67
tt0006819	6	66
tt0006820	5.9	125
tt0006826	5.9	955
tt0006829	5	10
tt0006831	6.3	21
tt0006835	4.6	49
tt0006836	2.2	22
tt0006843	3.8	6
tt0006846	5.8	48
tt0006847	6.4	31
tt0006859	6.1	56
tt0006860	5.4	13
tt0006861	6.4	55
tt0006863	5.4	17
tt0006864	7.7	17275
tt0006865	6.3	52
tt0006867	6.2	45
tt0006870	6.4	15
tt0006874	6.9	22
tt0006886	7.2	1182
tt0006893	4.4	32
tt0006895	5.4	103
tt0006902	5.8	67
tt0006913	6.2	27
tt0006914	5.8	60
tt0006917	3.9	31
tt0006918	5.5	17
tt0006932	5.9	60
tt0006942	7.8	25
tt0006943	5.6	45
tt0006952	4.9	54
tt0006953	6	12
tt0006963	4.4	82
tt0006978	5.2	364
tt0006981	5.6	11
tt0006991	4.1	40
tt0006995	6.5	36
tt0006996	4	9
tt0006997	6.2	135
tt0007000	7.7	17
tt0007003	5.6	96
tt0007005	4.5	29
tt0007009	4.9	18
tt0007012	4.3	32
tt0007019	4.6	11
tt0007023	5.1	27
tt0007031	6.1	109
tt0007034	7	41
tt0007038	6.7	30
tt0007042	5.3	19
tt0007047	6.4	656
tt0007049	6.4	72
tt0007057	6	9
tt0007061	5	22
tt0007070	4.8	11
tt0007075	4.6	9
tt0007094	8.5	35
tt0007098	6.3	124
tt0007100	7.7	35
tt0007107	6.1	34
tt0007108	6.7	1040
tt0007110	6.6	20
tt0007111	6.1	27
tt0007116	5.9	25
tt0007117	5.5	24
tt0007118	7.9	44
tt0007120	7.1	35
tt0007136	6.1	76
tt0007142	6.9	38
tt0007145	7	3725
tt0007146	6.3	24
tt0007151	7.5	73
tt0007160	7.6	21
tt0007162	7	3827
tt0007167	5	31
tt0007177	4.3	142
tt0007183	6.6	886
tt0007184	4.9	30
tt0007188	6	46
tt0007194	6.4	2071
tt0007197	4.2	33
tt0007201	8.2	21
tt0007202	6	94
tt0007204	6.7	12
tt0007205	9	15
tt0007208	5.8	126
tt0007220	5.5	19
tt0007227	6	17
tt0007229	6.2	25
tt0007230	7.8	13
tt0007232	6	9
tt0007240	6.5	47
tt0007246	3.6	20
tt0007248	7.3	26
tt0007250	6.7	11
tt0007254	9	16
tt0007255	5.3	27
tt0007257	5.4	621
tt0007259	4.5	14
tt0007260	6.2	225
tt0007263	4.9	50
tt0007264	7	4444
tt0007271	6.7	24
tt0007272	7.1	33
tt0007278	6.3	42
tt0007279	5.4	42
tt0007297	5.3	29
tt0007303	8	22
tt0007308	5.4	29
tt0007309	5.6	319
tt0007311	4.9	13
tt0007313	5.4	21
tt0007317	5.6	22
tt0007325	4.3	23
tt0007326	8.2	19
tt0007330	3.5	16
tt0007338	6.2	501
tt0007340	6.9	824
tt0007342	7.6	12
tt0007353	5.2	29
tt0007361	6.3	467
tt0007362	5.1	27
tt0007367	5.9	565
tt0007368	6.4	118
tt0007375	2.8	46
tt0007380	7.8	14
tt0007407	5.7	21
tt0007410	4.5	39
tt0007413	5.7	100
tt0007415	5.8	16
tt0007417	7.2	18
tt0007418	5.3	15
tt0007422	5.8	42
tt0007429	7.8	12
tt0007430	6.2	18
tt0007433	6.7	565
tt0007439	5.4	214
tt0007453	7.3	58
tt0007454	6.2	46
tt0007459	6.6	141
tt0007462	6.2	27
tt0007464	5.5	33
tt0007473	6.1	36
tt0007476	5.1	1249
tt0007486	6.9	19
tt0007491	5.2	16
tt0007498	6.3	27
tt0007499	4.4	21
tt0007505	5.3	13
tt0007506	5.9	20
tt0007507	6.8	3316
tt0007514	6.2	21
tt0007516	6	18
tt0007518	5.7	22
tt0007522	5.7	207
tt0007524	5.7	20
tt0007530	6.8	220
tt0007534	4.9	16
tt0007539	6	30
tt0007547	7.6	12
tt0007558	6.3	896
tt0007567	5.4	205
tt0007587	5	14
tt0007590	6	64
tt0007610	5.8	371
tt0007613	7.3	4690
tt0007614	6.8	27
tt0007617	5.3	142
tt0007618	6.8	20
tt0007620	5.1	51
tt0007623	7.8	16
tt0007624	5.7	195
tt0007626	4.7	16
tt0007633	5.8	12
tt0007645	7	26
tt0007647	6.5	18
tt0007660	5	15
tt0007664	6.6	18
tt0007669	5.7	42
tt0007673	5.7	24
tt0007678	6.6	17
tt0007679	5.3	22
tt0007684	5.5	23
tt0007686	6.4	310
tt0007690	5.7	20
tt0007697	4.8	19
tt0007698	5.1	85
tt0007699	5.5	57
tt0007702	6.4	36
tt0007708	6.8	13
tt0007709	5.4	177
